date,bitcoin,ethereum,solana,ripple,cardano
2025-05-08 00:00:00,1927134557858.269,218569578701.42172,76417534983.0677,124559831965.93013,24195472086.44848
2025-05-09 00:00:00,2047883753852.6929,264994998215.9445,84778096844.96829,135698075505.87671,27573582317.24719
2025-05-10 00:00:00,2045046445523.5242,282636716534.08844,89635021353.66832,137157723819.54608,28017302189.7028
2025-05-11 00:00:00,2077132539531.3464,312095621694.1442,92013963177.5248,144193513526.4072,30273711466.994972
2025-05-12 00:00:00,2065659960471.3655,302727255563.5134,89780630397.80266,138618419781.15787,29026449066.14648
2025-05-13 00:00:00,2044347271866.1707,300976824863.0343,90653796121.97777,148849179940.72635,29542116778.912956
2025-05-14 00:00:00,2069356072124.024,322977150438.36176,95581040460.8069,151577986548.9196,29954816641.6849
2025-05-15 00:00:00,2057798367292.5637,314022060127.0501,91672812384.26955,149428679555.88635,28792428287.352615
2025-05-16 00:00:00,2060142559914.034,306933361055.9317,87703070136.71524,139404660869.70312,27455207028.84503
2025-05-17 00:00:00,2057725640290.0767,307619694635.7725,87324065441.59238,139986244266.36224,27429254114.591362
2025-05-18 00:00:00,2050318521477.805,298789831687.0011,86258046849.37544,137901408638.97586,26771209957.898502
2025-05-19 00:00:00,2104889720872.8306,296863390804.2497,89156663000.20357,141620424382.77466,27103935183.698914
2025-05-20 00:00:00,2098485415895.0496,305077067863.0779,86660180885.53973,139572032487.0291,26763365631.510124
2025-05-21 00:00:00,2121778617273.821,304737250158.37354,87567636791.65742,138242427979.4986,26896666172.7377
2025-05-22 00:00:00,2178838967665.505,308934701949.7151,90506196649.11792,141104708088.64645,27846926422.847866
2025-05-23 00:00:00,2214712145787.249,320733890913.39886,93401318404.66599,142497452230.75037,29122690912.890488
2025-05-24 00:00:00,2131595896624.4407,304038733414.03973,90766229737.02824,135209260273.52768,26987696231.472794
2025-05-25 00:00:00,2142540077685.2197,305369227833.4215,91595150534.4116,136856085709.11539,26915457892.192314
2025-05-26 00:00:00,2163072841533.6133,307423642894.0653,91110205286.38454,137358561276.94505,27376875342.49229
2025-05-27 00:00:00,2173059855839.4187,309319360637.78375,90921624705.8187,135464456690.66678,27329648727.029354
2025-05-28 00:00:00,2167551887130.0073,321357595434.52185,91885206177.41884,136063470027.7747,27335151620.23574
2025-05-29 00:00:00,2143342706888.307,323119009777.13904,89626729703.32722,133537852092.5528,26933461451.48573
2025-05-30 00:00:00,2101348752694.3137,317891224562.8813,86843428994.42337,132132467347.38953,26140481607.693043
2025-05-31 00:00:00,2066830946978.0637,304659964725.2192,81757475086.86885,125892164966.56429,24936281521.462746
2025-06-01 00:00:00,2080467809295.7695,305718505778.76434,81936330847.34436,127925904411.56554,24770107966.349792
2025-06-02 00:00:00,2101178071590.9749,306561765778.2403,82343946258.36638,128150107940.42342,24732803096.96209
2025-06-03 00:00:00,2104229403094.936,314999579353.95825,81999316408.5183,129301420887.84296,24897321616.93426
2025-06-04 00:00:00,2095294001281.4797,313315832347.0171,81296707387.07445,132150735303.62874,24719577929.77698
2025-06-05 00:00:00,2083148839111.2068,315159803382.89014,80445464948.66203,129408473711.78876,24031661959.243477
